id_proposal;title_ca;title_es;title_en;authors_ids;authors_nicknames;comments;created_at;published_at;endorsements_ids;endorsements_nicknames;number_of_comments
26163;Suport educatiu a l’escola de Ciutat Meridiana;;;;;;2020/12/14T:20:11:50;2020/12/14T:20:11:50;;;0
26164;Neteja dels passatges interiors dels edificis de l’entorn de la plaça Roja;;;;;;2020/12/14T:20:12:24;2020/12/14T:20:12:24;;;0
26165;Escales mecàniques al C/Perafita;;;;;;2020/12/14T:20:12:59;2020/12/14T:20:12:59;;;0
26166;Escales mecàniques a la plaça Eucaliptus;;;;;;2020/12/14T:20:13:36;2020/12/14T:20:13:36;;;0
26167;Equip de convivència a les escales de veïns i veïnes;;;;;;2020/12/14T:20:14:14;2020/12/14T:20:14:14;;;0
26168;Feina per a dones de Ciutat Meridiana.;;;;;;2020/12/14T:20:14:48;2020/12/14T:20:14:48;;;0
26169;Pantalla d’arbres entre la meridiana i el barri;;;;;;2020/12/14T:20:15:32;2020/12/14T:20:15:32;;;0
26309;Connectivitat WI-FI a Ciutat Meridiana;;;;;;2020/12/15T:09:20:40;2020/12/15T:09:20:40;;;0
26310;Zona d’esbarjo per a gossos a Ciutat Meridiana;;;;;;2020/12/15T:09:21:11;2020/12/15T:09:21:11;;;0
26311;Material informàtic per a les famílies que ho necessitin de Ciutat Meridiana;;;;;32313;2020/12/15T:09:21:46;2020/12/15T:09:21:46;;;1
26312;Nous parc infantils a Ciutat Meridiana;;;;;;2020/12/15T:09:22:16;2020/12/15T:09:22:16;;;0
26313;Zones de trobada a l’aire lliure a Ciutat Meridiana;;;;;;2020/12/15T:09:22:53;2020/12/15T:09:22:53;;;0
26314;Skatepark a Ciutat Meridiana;;;;;;2020/12/15T:09:23:32;2020/12/15T:09:23:32;;;0
26315;Zona Verda d’Estacionament a Ciutat Meridiana;;;;;;2020/12/15T:09:24:03;2020/12/15T:09:24:03;;;0
26316;Projecte de lleure a Ciutat Meridiana;;;;;;2020/12/15T:09:25:17;2020/12/15T:09:25:17;;;0
26317;Millores urbanístiques i art urbà a la part alta de Ciutat Meridiana;;;;;;2020/12/15T:09:25:52;2020/12/15T:09:25:52;;;0
26318;Reforma de la zona esportiva de Ciutat Meridiana;;;;;;2020/12/15T:09:26:31;2020/12/15T:09:26:31;28847;evagil;0
26319;Habitatge de lloguer social a Ciutat Meridiana;;;;;;2020/12/15T:09:27:09;2020/12/15T:09:27:09;;;0
26320;Projectes d’ocupació per a joves a Ciutat Meridiana;;;;;;2020/12/15T:09:27:42;2020/12/15T:09:27:42;;;0
26370;CENTRE DE  FORMACIÓ PROFESIONAL PER A JOVES I PERSONES EN ATUR A VALLBONA;;;;;;2020/12/15T:10:40:17;2020/12/15T:10:40:17;;;0
26433;PROJECTES SOCIOEDUCATIUS PER A ESTIMULAR A LES JOVES A ESTUDIAR I PROGRAMES DE GARANTIA LABORAL ;;;;;;2020/12/15T:12:18:01;2020/12/15T:12:18:01;;;0
26435;CONSTRUCCIÓ D’UN VIAL AMB UN PONT DE CONEXIÓ  ENTRE VALLBONA I SANTA COLOMA ;;;;;;2020/12/15T:12:18:37;2020/12/15T:12:18:37;;;0
26439;AMPLIACIÓ DELS SERVEIS DE NETEJA DEL BARRI;;;;;;2020/12/15T:12:19:13;2020/12/15T:12:19:13;;;0
26440;IMPEDIR L’ACUMULACIÓ DE BROSSA EN PUNTS CONCRETS DEL BARRI DE VALLBONA;;;;;;2020/12/15T:12:19:54;2020/12/15T:12:19:54;;;0
26445;FUMIGACIÓ INTEGRAL DEL BARRI PER ACABAR AMB LA SOBREPOBLACIÓ DE PANEROLES I RATES ;;;;;;2020/12/15T:12:20:59;2020/12/15T:12:20:59;;;0
26476;PROJECTE PER GARANTIR LA BONA CONVIVÈNCIA A LES COMUNITATS VEÏNALS;;;;;;2020/12/15T:12:58:25;2020/12/15T:12:58:25;;;0
26477;CREACIÓ DE PARCS INFANTILS FUNCIONALS I AMB AFORAMENT PER A GRAN QUANTITAT D’INFANTS;;;;;;2020/12/15T:12:59:16;2020/12/15T:12:59:16;;;0
26478;L’ESPAI PÚBLIC DE VALLBONA 100% ACCESSIBLE;;;;;;2020/12/15T:12:59:43;2020/12/15T:12:59:43;;;0
26479;DOTACIÓ DE CONTENIDORS D’ESCOMBRARIES AL COMENÇAMENT DEL C/ORISTÀ;;;;;;2020/12/15T:13:00:18;2020/12/15T:13:00:18;;;0
26480;MILLORA DEL MANTENIMENT DE LES ZONES VERDES DE VALLBONA;;;;;;2020/12/15T:13:01:03;2020/12/15T:13:01:03;;;0
26481;REGULACIÓ DELS USOS DEL REC COMTAL AL SEU PAS PER VALLBONA;;;;;;2020/12/15T:13:01:43;2020/12/15T:13:01:43;;;0
26482;PODAR LA PALMERA QUE MOLESTA EN LA ZONA DEL CASAL INFANTIL DE VALLBONA;;;;;;2020/12/15T:13:02:19;2020/12/15T:13:02:19;;;0
26483;INTERVENCIÓ EN ARBRES ‘ENMALALTITS’ A VALLBONA;;;;;;2020/12/15T:13:02:52;2020/12/15T:13:02:52;;;0
26484;EIXAMPLAR VORERES EN TOT L’ÀMBIT DELS HABITATGES DE LA ZONA DEL CAMP DE FUTBOL I EL REC COMTAL;;;;;;2020/12/15T:13:03:22;2020/12/15T:13:03:22;;;0
26485;ACCESSIBILITAT I SEGURETAT PER AL VIANANT EN EL PAS DEL PONT DEL TREN A VALLBONA;;;;;;2020/12/15T:13:04:00;2020/12/15T:13:04:00;;;0
26486;MÉS ZONES VERDES AL BARRI DE VALLBONA;;;;;;2020/12/15T:13:04:32;2020/12/15T:13:04:32;;;0
26487;REGULACIÓ DEL TRÀNSIT ALS VOLTANTS DE L’ESCOLA DE VALLBONA PER GARANITR LA SEGURETAT DE LES INFANTS;;;;;;2020/12/15T:13:05:07;2020/12/15T:13:05:07;;;0
27690;Mejoras en la calle Sant Feliu de Codines;;;28546;JessicaPV;;2021/02/03T:13:21:22;2021/02/03T:13:21:40;;;0
27691;Finalizar la plaça Llisa;;;28546;JessicaPV;;2021/02/03T:13:22:18;2021/02/03T:13:22:45;;;0
27692;Mejoras en la calle Castell d'Argensola;;;28546;JessicaPV;;2021/02/03T:13:23:45;2021/02/03T:13:24:17;;;0
27693;"Actuar en el parking fentre ""La Maña""";;;28546;JessicaPV;;2021/02/03T:13:25:02;2021/02/03T:13:25:28;;;0
27694;Mejorar la accesibilidad des de Ciudad Merdiana al Campillo de la Virgen;;;28546;JessicaPV;;2021/02/03T:13:27:59;2021/02/03T:13:28:24;;;0
27695;Mejorar la zona de Escolapio Cáncer;;;28546;JessicaPV;;2021/02/03T:13:29:27;2021/02/03T:13:29:45;;;0
27696;Mejorar la comunicación con el Ayuntamiento para informar de las obras;;;28546;JessicaPV;;2021/02/03T:13:30:39;2021/02/03T:13:31:13;;;0
29318;Arranjament de C/Sant Feliu de Codines;;;;;;2021/04/13T:13:15:25;2021/04/13T:13:15:25;;;0
29319;Parcs infantils;;;;;;2021/04/13T:13:17:27;2021/04/13T:13:17:27;;;0
29320;Zones per a pàrquing TB;;;;;;2021/04/13T:13:18:55;2021/04/13T:13:18:54;;;0
29321;Zones per a pàrquing TB;;;;;;2021/04/13T:13:19:45;2021/04/13T:13:19:45;;;0
29322;Zones per a pàrquing TB i manteniment via pública TB;;;;;;2021/04/13T:13:20:58;2021/04/13T:13:20:58;;;0
29323;Manteniment de via pública TB;;;;;;2021/04/13T:13:22:56;2021/04/13T:13:22:56;;;0
29324;Connexió Ciutat Meridiana i Torre Baró;;;;;;2021/04/13T:13:24:04;2021/04/13T:13:24:04;;;0
29325;Reurbanització Escolapi Càncer;;;;;;2021/04/13T:13:25:12;2021/04/13T:13:25:12;;;0
29326;Arranjament C/Llerona;;;;;;2021/04/13T:13:26:47;2021/04/13T:13:26:47;;;0
29327;Millora de l'accessibilitat al bus;;;;;;2021/04/13T:13:30:41;2021/04/13T:13:30:41;;;0
29328;Passarel·la Can Cuiàs;;;;;;2021/04/13T:13:39:47;2021/04/13T:13:39:47;;;0
29329;Camí vianants C/Pedraforca;;;;;;2021/04/13T:13:40:48;2021/04/13T:13:40:48;;;0
29330;Reurbanització C/Vallcivera;;;;;;2021/04/13T:13:41:49;2021/04/13T:13:41:49;;;0
29331;Manteniment elements d'accessibilitat;;;;;;2021/04/13T:13:42:47;2021/04/13T:13:42:47;;;0
29332;Funcionament de l'Oficina Habitatge;;;;;;2021/04/13T:13:44:07;2021/04/13T:13:44:07;;;0
29333;Cens de pisos buits;;;;;;2021/04/13T:13:46:01;2021/04/13T:13:46:01;;;0
29334;Funcionament dels serveis de salut mental;;;;;;2021/04/13T:13:47:14;2021/04/13T:13:47:14;;;0
29335;Mediació a l'espai públic;;;;;;2021/04/13T:13:48:18;2021/04/13T:13:48:18;;;0
29336;Construcció de nous equipaments;;;;;;2021/04/13T:13:49:46;2021/04/13T:13:49:46;;;0
29337;Generació d'un centre de FP;;;;;;2021/04/13T:13:50:51;2021/04/13T:13:50:51;;;0
29338;Ampliació recorregut D50;;;;;;2021/04/13T:13:51:54;2021/04/13T:13:51:54;;;0
29339;Aprofitament masa forestal Collserolla;;;;;;2021/04/13T:13:53:07;2021/04/13T:13:53:07;;;0
29340;Estacionament bicicletes;;;;;;2021/04/13T:13:54:09;2021/04/13T:13:54:09;;;0
29341;Espais entre blocs a Ciutat Meridiana;;;;;;2021/04/13T:13:55:40;2021/04/13T:13:55:40;;;0
29342;Ampliar places d'estacionament al barri;;;;;;2021/04/13T:13:57:13;2021/04/13T:13:57:13;;;0
29343;Disciplina sancionadora habitatge;;;;;;2021/04/13T:13:58:24;2021/04/13T:13:58:24;;;0
29344;Emergència habitacional;;;;;;2021/04/13T:13:59:35;2021/04/13T:13:59:35;;;0
29345;Defensa jurídica afectats emergència habitacional;;;;;;2021/04/13T:14:00:34;2021/04/13T:14:00:34;;;0
29346;Violència cossos de seguretat;;;;;;2021/04/13T:14:01:51;2021/04/13T:14:01:51;;;0
29347;Taula d'Habitatge Districte;;;;;;2021/04/13T:14:03:16;2021/04/13T:14:03:16;;;0
29348;Manteniment habitatge públic;;;;;;2021/04/13T:14:04:48;2021/04/13T:14:04:48;;;0
29349;Mesa d'emergència;;;;;;2021/04/13T:14:05:53;2021/04/13T:14:05:53;;;0
29350;Desnonaments habitatges públics;;;;;;2021/04/13T:14:07:08;2021/04/13T:14:07:08;;;0
29351;Millores al Centre d'Atenció Primària;;;;;;2021/04/13T:14:08:39;2021/04/13T:14:08:39;;;0
29352;Implementació del servei de pediatria;;;;;;2021/04/13T:14:10:02;2021/04/13T:14:10:02;;;0
29353;Campanyes de vacunació;;;;;;2021/04/13T:14:11:09;2021/04/13T:14:11:09;;;0
29354;Llistes d'espera;;;;;;2021/04/13T:14:12:34;2021/04/13T:14:12:33;;;0
29355;Quota de contractació territorial en els projectes municipals;;;;;;2021/04/13T:14:13:52;2021/04/13T:14:13:52;;;0
29356;Auditoria d'equipaments;;;;;;2021/04/13T:14:15:00;2021/04/13T:14:14:59;;;0
29357;Millores al camp de futbol de Ciutat Meridiana;;;;;;2021/04/13T:14:16:04;2021/04/13T:14:16:04;;;0
29358;Millores al Centre Cívic;;;;;;2021/04/13T:14:17:07;2021/04/13T:14:17:07;;;0
29359;Millores al Centre Esportiu Municipal Can Cuiàs;;;;;;2021/04/13T:14:18:21;2021/04/13T:14:18:21;;;0
29360;Paper de l'Ateneu de Fabricació;;;;;;2021/04/13T:14:19:16;2021/04/13T:14:19:16;;;0
29361;Gratuïtat del transport públic;;;;;;2021/04/13T:14:20:23;2021/04/13T:14:20:23;;;0
29362;Connectivitat metropolitana;;;;;;2021/04/13T:14:21:43;2021/04/13T:14:21:42;;;0
29363;Connectivitat amb centre sanitari;;;;;;2021/04/13T:14:23:51;2021/04/13T:14:23:51;;;0
29364;Escales Mecàniques FASE 2;;;;;;2021/04/13T:14:24:59;2021/04/13T:14:24:59;;;0
29365;Urbanització Espais entre blocs;;;;;;2021/04/13T:14:26:03;2021/04/13T:14:26:03;;;0
29366;Rehabilitació de finques;;;;;;2021/04/13T:14:27:21;2021/04/13T:14:27:21;;;0
29367;Accessibilitat habitatges;;;;;;2021/04/13T:14:28:26;2021/04/13T:14:28:26;;;0
29368;Impuls a la generació d'ocupació i cooperatives;;;;;;2021/04/13T:14:29:30;2021/04/13T:14:29:29;;;0
29369;Suport als projectes d'emprenedoria al barri;;;;;;2021/04/13T:14:30:27;2021/04/13T:14:30:27;;;0
29370;Suport al servei de l'AVV d'Ajuda telemàtica;;;;;;2021/04/13T:14:31:30;2021/04/13T:14:31:30;;;0
29371;Combatre el fracàs escolar;;;;;;2021/04/13T:14:33:04;2021/04/13T:14:33:04;;;0
29373;Plaques fotovoltaiques;;;;;;2021/04/13T:19:25:47;2021/04/13T:19:25:47;;;0
29374;Creació d'horts urbans;;;;;;2021/04/13T:19:26:52;2021/04/13T:19:26:52;;;0
29375;Actividades extraescolares.;;;;;;2021/04/13T:19:27:50;2021/04/13T:19:27:50;;;0
24526;Centres educatius;;;;;;2020/11/04T:11:28:28;2020/11/04T:11:28:28;9376;Dani_Ortega_Flores_;0
24527;Millorar l'oferta educativa;;;;;;2020/11/04T:11:29:25;2020/11/04T:11:29:25;9376;Dani_Ortega_Flores_;0
24528;Espai públic;;;;;;2020/11/04T:11:29:56;2020/11/04T:11:29:56;;;0
24529;Hàbits saludables;;;;;;2020/11/04T:11:30:43;2020/11/04T:11:30:43;;;0
24530;Infants i joves;;;;;;2020/11/04T:11:32:11;2020/11/04T:11:32:11;9376;Dani_Ortega_Flores_;0
24531;Accés al mercat de treball;;;;;;2020/11/04T:11:32:46;2020/11/04T:11:32:45;;;0
24533;Teixit comercial i econòmic;;;;;;2020/11/04T:11:33:15;2020/11/04T:11:33:15;53989;RosaMarta;0
24535;Intervenció al Parc del Turó de la Peira;;;;;30439;2020/11/04T:11:34:11;2020/11/04T:11:34:11;;"francisco_carrillo_m;rescatnoubarris;RosaMarta;Martuchi;marcela_delgadillo;ruthbenitez;javier_segovia";1
24538;Diverstiat cultural i d'origen;;;;;;2020/11/04T:11:34:41;2020/11/04T:11:34:41;;;0
24540;Rehabilitació  energètica;;;;;;2020/11/04T:11:35:09;2020/11/04T:11:35:09;;;0
24542;Xarxa d'espais climàticament confortables;;;;;;2020/11/04T:11:35:40;2020/11/04T:11:35:40;;;0
24562;Rehabilitació finques;;;;;"30433;30738";2020/11/04T:12:11:09;2020/11/04T:12:11:09;;"javier_segovia;antonia_lebron";2
24867;Accesibilitat barri ;;;36877;Comerciantsturo;"30319;30325;30326;30413";2020/11/25T:18:05:03;2020/11/25T:18:08:15;;"francisco_carrillo_m;Comerciantsturo;montse_gimeno;juan_lopez;RosaMarta;julia_martinez;oscar_alcoverro;ingrid_teixido;gemma_matias;francisco_perez;maria_jose_alcantara;Martuchi;marcela_delgadillo;ruthbenitez;lorenasc;DavidCarretero;david_gp;DANIELO;Cinta;;Ines10;MARIONA;RiboMariona;MARIONAribo;rool_gemy";4
24868;Ocupació, impuls i economia social;;;36877;Comerciantsturo;;2020/11/25T:18:20:56;2020/11/25T:18:22:43;;"montse_gimeno;juan_lopez;RosaMarta;maria_jose_alcantara;lorenasc;Martuchi;ruthbenitez;FERNANDO;david_gp;DANIELO;EnriquezArte;MARIONA;RiboMariona";0
24869;Sostenibilitat ambiental;;;36877;Comerciantsturo;;2020/11/25T:18:29:37;2020/11/25T:18:30:11;;"Comerciantsturo;juan_lopez";0
24870;Habitatge al barri;;;36877;Comerciantsturo;;2020/11/25T:18:32:37;2020/11/25T:18:33:35;;"Comerciantsturo;juan_lopez;maria_jose_alcantara;ruthbenitez;Dani_Ortega_Flores_;david_gp;daniel_garcia_benito";0
24871;Drets socials, i acció comunitària;;;36877;Comerciantsturo;30436;2020/11/25T:18:37:39;2020/11/25T:18:38:15;;"juan_lopez;lorenasc;Martuchi;ruthbenitez;montse_gimeno;Dani_Ortega_Flores_;javier_segovia;FERNANDO;david_gp;DavidCarretero;DANIELO;Ines10;MARIONA;RiboMariona";1
24872;Educaciò i salut publica;;;36877;Comerciantsturo;"30441;30442";2020/11/25T:18:41:44;2020/11/25T:18:42:37;;"Comerciantsturo;juan_lopez;RosaMarta;maria_jose_alcantara;ruthbenitez;lorenasc;javier_segovia;david_gp;DavidCarretero;DANIELO;daniel_garcia_benito;Cinta;Ines10;MARIONA;RiboMariona;MARIONAribo;ana_garcia_mariscal";2
24874;Espai Public i Accesibilitat ;;;53937;botiguers_turo;;2020/11/26T:08:20:08;2020/11/26T:08:22:00;;"Comerciantsturo;juan_lopez;RosaMarta;francisco_perez;montse_gimeno;Martuchi;ruthbenitez;Dani_Ortega_Flores_;FERNANDO;DavidCarretero;david_gp;Ines10;MARIONA;RiboMariona;MARIONAribo;rool_gemy";0
24875;Accesibilitat barri ;;;53937;botiguers_turo;30440;2020/11/26T:08:33:38;2020/11/26T:08:34:10;;"francisco_carrillo_m;Comerciantsturo;juan_lopez;RosaMarta;montse_gimeno;maria_jose_alcantara;marcela_delgadillo;ruthbenitez;lorenasc;Dani_Ortega_Flores_;javier_segovia;FERNANDO;david_gp;DavidCarretero;DANIELO;daniel_garcia_benito;;fermind;Ines10;MARIONA;RiboMariona;MARIONAribo;rool_gemy";1
24876;Ocupació, impuls i economia social;;;53937;botiguers_turo;"30347;30434";2020/11/26T:08:43:46;2020/11/26T:08:44:55;;"Comerciantsturo;montse_gimeno;juan_lopez;RosaMarta;maria_jose_alcantara;Martuchi;ruthbenitez;Dani_Ortega_Flores_;javier_segovia;DavidCarretero;david_gp;DANIELO;daniel_garcia_benito;MARIONA;RiboMariona;MARIONAribo;ana_garcia_mariscal;rool_gemy";2
24877;Sostenibilitat ambiental;;;53937;botiguers_turo;;2020/11/26T:08:46:10;2020/11/26T:08:46:48;;"montse_gimeno;juan_lopez;Comerciantsturo;maria_jose_alcantara;marcela_delgadillo;ruthbenitez;FERNANDO;david_gp;DavidCarretero;DANIELO;EnriquezArte;RosaMarta;Ines10;MARIONA;RiboMariona;MARIONAribo;rool_gemy";0
24878;Habitatge al barri;;;53937;botiguers_turo;"30438;30971";2020/11/26T:08:54:55;2020/11/26T:08:55:35;;"montse_gimeno;Comerciantsturo;juan_lopez;Martuchi;javier_segovia;david_gp;DANIELO;Ines10;MARIONA;RiboMariona;MARIONAribo;carmen_lebron";2
24879;Habitatge al barri;;;53937;botiguers_turo;;2020/11/26T:08:57:55;2020/11/26T:08:58:43;;"Comerciantsturo;montse_gimeno;maria_jose_alcantara;Martuchi;ruthbenitez;lorenasc;FERNANDO;david_gp;DANIELO;MARIONA;RiboMariona;MARIONAribo";0
24880;Habitatge al barri;;;53937;botiguers_turo;30739;2020/11/26T:09:01:03;2020/11/26T:09:01:32;;"Comerciantsturo;juan_lopez;maria_jose_alcantara;ruthbenitez;Dani_Ortega_Flores_;FERNANDO;DavidCarretero;david_gp;DANIELO;Ines10;RosaMarta;MARIONA;RiboMariona;MARIONAribo;antonia_lebron";1
24881;Drets socials, i acció comunitària;;;53937;botiguers_turo;;2020/11/26T:09:02:23;2020/11/26T:09:03:08;;"montse_gimeno;Comerciantsturo;juan_lopez;Martuchi;ruthbenitez;Dani_Ortega_Flores_;FERNANDO;DavidCarretero;david_gp;DANIELO;RosaMarta;Ines10;MARIONA;RiboMariona;MARIONAribo;isei";0
24882;Educaciò i salut publica;;;53937;botiguers_turo;;2020/11/26T:09:05:51;2020/11/26T:09:06:14;;"montse_gimeno;Comerciantsturo;juan_lopez;CARMEN;Martuchi;ruthbenitez;DavidCarretero;david_gp;Ines10;MARIONA;RiboMariona;MARIONAribo";0
24903;Restaurante Sostenible y Solidario;;;35347;EnriquezArte;"30435;30486;30655;30659";2020/11/30T:10:38:32;2020/11/30T:10:45:32;;"Dani_Ortega_Flores_;javier_segovia;DavidCarretero;david_gp;Comerciantsturo;Comerciantsturo;DANIELO;EnriquezArte;RosaMarta;MARIONA;RiboMariona;ana_lb;nathaly_baez_vorcegu;silvana_benavides;candela_garcia;mineudys_asa;bcn_cora;nicole_ordonez;ainur_ulan;sarka_hajtmarova;julia_bosse;vanessa_gutierrez;fiona_tabastot;marie_siou;tom_2;oceane_jlb_legateloi;ramon_augusto;dani_tyler_j_diaz;jocelyne_haddad;sergio_sifontes;matthew_guest;mineudys_a;jean_ben_illouz";5
24948;Millora accesibilitat;;;53510;Sjorban;30437;2020/11/30T:19:17:09;2020/11/30T:19:20:46;;"Dani_Ortega_Flores_;FERNANDO;javier_segovia;Comerciantsturo;david_gp;DavidCarretero;DANIELO;MARIONA;RiboMariona;MARIONAribo;rool_gemy";1
24949;Proposta escales mecàniques;;;53510;Sjorban;;2020/11/30T:19:23:29;2020/11/30T:19:28:55;;"FERNANDO;javier_segovia;Comerciantsturo;DANIELO;MARIONA;RiboMariona;MARIONAribo;ana_garcia_mariscal";0
24950;Escales mecàniques a Matagalls;;;54396;montse_rodriguez_fer;;2020/11/30T:22:17:42;2020/11/30T:22:19:06;;"FERNANDO;Comerciantsturo;david_gp;DANIELO;MARIONA;RiboMariona;MARIONAribo";0
24951;Espai public i accesibilitat;;;53922;javier_segovia;;2020/12/01T:08:47:45;2020/12/01T:08:48:29;;"DavidCarretero;david_gp;Comerciantsturo;DANIELO;daniel_garcia_benito;yolanda_trillo;Ines10;MARIONA;RiboMariona;ana_garcia_mariscal;rool_gemy";0
24952;Comerç del Barri;;;53922;javier_segovia;;2020/12/01T:08:51:02;2020/12/01T:08:51:52;;"david_gp;Comerciantsturo;DavidCarretero;DANIELO;EnriquezArte;daniel_garcia_benito;yolanda_trillo;RosaMarta;Ines10;MARIONA;RiboMariona;rool_gemy";0
24953;Turo de la Peyra, el Barri mes sostenible de Barcelona;;;53922;javier_segovia;;2020/12/01T:08:53:20;2020/12/01T:08:54:24;;"david_gp;DavidCarretero;Comerciantsturo;DANIELO;EnriquezArte;yolanda_trillo;Cinta;Ines10;MARIONA;RiboMariona";0
24954;Fora ocupes del Barri, Volem seguretat!;;;53922;javier_segovia;;2020/12/01T:09:00:24;2020/12/01T:09:01:01;;"DavidCarretero;david_gp;DANIELO;yolanda_trillo;Comerciantsturo;MARIONA;RiboMariona;MARIONAribo";0
24974;Hostal Ciudadano ;;;35347;EnriquezArte;"30656;30658;30703";2020/12/01T:19:53:40;2020/12/01T:19:56:02;;"Ines10;silvana_benavides;alec_sala_vinardell;mineudys_asa;gustavo_zamorano;maria_iordanoglou;ana_villan_delgado;julia_bosse;marie_siou;nathaly_baez;oceane_jlb_legateloi;ramon_augusto;dani_tyler_j_diaz;jocelyne_haddad;sergio_sifontes;matthew_guest;mineudys_a;Berdengena;manlleu1981;Dani_Ortega_Flores_;jessgori;hao_luo_wang;PatriciaCohousingBCN;isabel_ros;eva_maria_2;jean_ben_illouz";3
24975;Dinamizacion del Mercado de la Merce;;;35347;EnriquezArte;;2020/12/01T:19:59:47;2020/12/16T:16:26:17;;"EnriquezArte;jean_ben_illouz";0
25042;Gimnasio al aire libre en el Parque del Turó de la Peira;;;36671;FutbolTuro;;2020/12/02T:19:22:12;2020/12/02T:19:23:36;;"Ines10;MARIONA;RiboMariona;Hester";0
25043;Mejoras en la iluminación del Parque del Turó de la Peira;;;36671;FutbolTuro;;2020/12/02T:19:29:50;2020/12/02T:19:31:23;;"FutbolTuro;Ines10;MARIONA;MARIONAribo";0
25044;Pistas polivalentes;;;36671;FutbolTuro;;2020/12/02T:19:38:23;2020/12/02T:19:39:14;;"Ines10;MARIONA;RiboMariona;Hester";0
25045;Renovación del mobiliario;;;36671;FutbolTuro;;2020/12/02T:19:47:04;2020/12/02T:19:47:49;;"francisco_carrillo_m;RosaMarta;Ines10;MARIONA;RiboMariona;Hester;MARIONAribo;ana_garcia_mariscal";0
25046;Cierre perimetral del Parque del Turó de la Peira;;;36671;FutbolTuro;;2020/12/02T:19:58:02;2020/12/02T:19:59:28;;"francisco_carrillo_m;Ines10;MARIONA;RiboMariona;Hester;botiguers_turo";0
25047;Accesibilidad al parque del Turó de la Peira;;;36671;FutbolTuro;;2020/12/02T:20:04:31;2020/12/02T:20:05:09;;"FutbolTuro;RosaMarta;MARIONA;RiboMariona;Hester;MARIONAribo";0
25048;Mercado semanal para dar a conocer el barrio;;;33475;lorenasc;;2020/12/03T:09:55:58;2020/12/03T:09:57:04;;"lorenasc;MARIONAribo;botiguers_turo;rool_gemy";0
25278;Mejoras en las instalaciones municipales Camp del Turó de la Peira;;;36671;FutbolTuro;;2020/12/05T:18:48:33;2020/12/05T:18:49:46;;"FutbolTuro;Comerciantsturo;botiguers_turo";0
25279;Reparación de la malla de contención de la montaña;;;36671;FutbolTuro;;2020/12/05T:18:56:08;2020/12/05T:18:56:49;;"FutbolTuro;Comerciantsturo;botiguers_turo";0
25280;Ayudas a adolescentes 17-18 años para la práctica de Fútbol;;;36671;FutbolTuro;;2020/12/05T:19:04:02;2020/12/05T:19:04:44;;"FutbolTuro;Comerciantsturo;botiguers_turo";0
25355;Neteja i el manteniment de l’espai públic amb la contractació de joves del Turó de la Peira i Can Peguera;;;;;;2020/12/09T:17:15:48;2020/12/09T:17:15:48;;"Comerciantsturo;botiguers_turo;rool_gemy";0
25356; Borsa de treball del negocis i empreses del Turó de la Peira i Can Peguera;;;;;;2020/12/09T:17:16:34;2020/12/09T:17:16:34;;"Comerciantsturo;botiguers_turo";0
25357;Identificar quines són les necessitats de comerciants del barri;;;;;;2020/12/09T:17:17:27;2020/12/09T:17:17:27;;"Comerciantsturo;botiguers_turo;rool_gemy";0
25358; Incentivar l’ocupació de joves mitjançant projectes com el “Tastet d’oficis;;;;;;2020/12/09T:17:18:21;2020/12/09T:17:18:21;;"Comerciantsturo;botiguers_turo";0
25359; Formació Professional, atorgant beques per a cicles formatius;;;;;;2020/12/09T:17:19:01;2020/12/09T:17:19:01;;"Comerciantsturo;botiguers_turo";0
25360;Mapejar espais i racons del barri que es prestin per a la creació artística;;;;;;2020/12/09T:17:20:00;2020/12/09T:17:20:00;;"Comerciantsturo;botiguers_turo;laia_m";0
25361;Nou espai de trobada per a joves de tot tipus, i programar una “Festa de la diversitat” a mode d’inauguració;;;;;;2020/12/09T:17:21:17;2020/12/09T:17:21:17;;;0
25362;Accions per a posar en valor la diversitat dels barris en l’espai públic;;;;;;2020/12/09T:17:22:08;2020/12/09T:17:22:08;;;0
25363;L’ esplanada situada al costat de l’institut Josep Pla com a pistes esportives;;;;;;2020/12/09T:17:23:01;2020/12/09T:17:23:01;;;0
25364;Potenciar la participació de joves amb el treball ja des de la infància;;;;;;2020/12/09T:17:23:41;2020/12/09T:17:23:41;;"Comerciantsturo;botiguers_turo";0
25365;Millorar i adaptar el Parc del Turó per a que esdevingui un espai obert i punt de trobada;;;;;;2020/12/09T:17:24:37;2020/12/09T:17:24:37;;"Comerciantsturo;botiguers_turo";0
25366;Promoure la participació activa en el lleure educatiu a totes les famílies;;;;;;2020/12/09T:17:25:32;2020/12/09T:17:25:32;;;0
25367;Subvencionar la formació en el lleure;;;;;;2020/12/09T:17:26:08;2020/12/09T:17:26:08;;;0
25368;Patis oberts de les escoles;;;;;;2020/12/09T:17:27:04;2020/12/09T:17:27:04;;"Comerciantsturo;botiguers_turo";0
25369;Programa “de 10 a 1”, espai d’acció comunitària inclusiva de joves en entorns de complexitat;;;;;;2020/12/09T:17:27:51;2020/12/09T:17:27:51;;;0
25370;Processos de mentoria individual, per vincular l'alumnat de primària al territori ;;;;;;2020/12/09T:17:28:37;2020/12/09T:17:28:37;;;0
25371;Nous espai infantils;;;;;;2020/12/09T:17:29:20;2020/12/09T:17:29:19;;;0
25372;Millorar l’accés dels joves a l’esport federat i de competició;;;;;;2020/12/09T:17:30:02;2020/12/09T:17:30:02;;;0
